code,idgrade,mean_dropout
3133402,9,3.5375
3133501,5,1.32
3133501,9,3.30625
3133600,5,.5449999999999999
3133600,9,4.787500000000001
3133709,5,.4699999999999999
3133709,9,2.7875
3133758,5,.29
3133758,9,2.24375
3133808,5,.205
3133808,9,2.94375
3133907,5,.745
3133907,9,3.81875
3134004,5,1.5
3134004,9,5.3125
3134103,5,1.145
3134103,9,4.35
3134202,5,.555
3134202,9,3.64375
3134301,5,.14
3134301,9,2.34375
3134400,5,.71
3134400,9,4.425000000000001
3134509,5,.095
3134509,9,2.9375
3134608,5,1.165
3134608,9,5.5375
3134707,5,2.000000000000001
3134707,9,5.5375
3134806,5,.6100000000000001
3134806,9,4.7
3134905,5,.9500000000000002
3134905,9,4.593750000000001
3135001,5,.545
3135001,9,3.5375
3135050,5,1.08
3135050,9,7.56875
3135076,5,1.675
3135076,9,7.581250000000002
3135100,5,.505
3135100,9,3.7375
3135209,5,.93
3135209,9,5.13125
3135308,5,1.145
3135308,9,1.40625
3135357,5,.5
3135357,9,4.46875
3135407,5,.285
3135407,9,3.3875
3135456,5,4.380000000000001
3135456,9,4.237500000000001
3135506,5,1.06
3135506,9,6.775
3135605,5,.58
3135605,9,4.86875
3135704,5,.2
3135704,9,3.362499999999999
3135803,5,1.835
3135803,9,6.456249999999999
3135902,5,.3
3135902,9,5.35
3136009,5,1.445
3136009,9,8.418749999999999
3136108,5,.9349999999999999
3136108,9,5.15625
3136207,5,.3649999999999999
3136207,9,2.18125
3136306,5,.8999999999999998
3136306,9,5.368749999999999
3136405,5,.865
3136405,9,3.375
3136504,5,1.665
3136504,9,5.187499999999999
3136520,5,.705
3136520,9,2.09375
3136553,5,.775
3136553,9,4.91875
3136579,5,1.21
3136579,9,4.668750000000001
3136603,5,.555
3136603,9,4.3625
3136652,5,.575
3136652,9,3.95
3136702,5,1.01
3136702,9,3.65
3136801,5,.5200000000000001
3136801,9,2.09375
3136900,5,1.305
3136900,9,6.287500000000001
3136959,5,.86
3136959,9,6.925
3137007,5,2.73
3137007,9,6.656249999999999
3137106,5,.32
3137106,9,1.80625
3137205,5,.485
3137205,9,4.012499999999999
3137304,5,.8149999999999998
3137304,9,3.575
3137403,5,.36
3137403,9,4.65625
3137502,5,.3150000000000001
3137502,9,5.343750000000001
3137536,5,.5149999999999999
3137536,9,4.51875
3137601,5,1.115
3137601,9,4.662500000000001
3137700,5,2.024999999999999
3137700,9,5.337499999999999
3137809,5,.7550000000000001
3137809,9,4.5
3137908,5,.22
3137908,9,3.00625
3138005,5,.785
3138005,9,4.212500000000001
3138104,5,1.445
3138104,9,3.75625
3138203,5,.4600000000000001
3138203,9,2.89375
3138302,5,.08
3138302,9,3.0375
3138351,5,.3150000000000001
3138351,9,3.9375
3138401,5,.505
3138401,9,5.106250000000001
3138500,5,.445
3138500,9,3.9625
3138609,5,.545
3138609,9,2.34375
3138625,5,.335
3138625,9,4.793750000000001
3138658,5,.785
3138658,9,3.86875
3138674,5,.985
3138674,9,9.475
3138682,5,.33
3138682,9,3.71875
3138708,5,1.015
3138708,9,3.36875
3138807,5,.37
3138807,9,3.3875
3138906,5,2.04
3138906,9,6.393750000000001
3139003,5,.6599999999999998
3139003,9,3.9875
3139102,5,.24
3139102,9,1.98125
3139201,5,1.01
3139201,9,5.274999999999999
3139250,5,.355
3139250,9,3.44375
3139300,5,1.27
3139300,9,6.731249999999999
3139409,5,.8949999999999999
3139409,9,5.412500000000001
3139508,5,.7350000000000001
3139508,9,6.125000000000001
3139607,5,.7700000000000002
3139607,9,4.712499999999999
3139706,5,.085
3139706,9,3.3
3139805,5,.73
3139805,9,5.737500000000001
3139904,5,.27
3139904,9,1.9625
3140001,5,.9550000000000003
3140001,9,5.156250000000001
3140100,5,.8549999999999999
3140100,9,3.043750000000001
3140159,5,.5650000000000002
3140159,9,3.993749999999999
3140209,5,.395
3140209,9,2.3375
3140308,5,1.625
3140308,9,4.5125
3140407,5,.16
3140407,9,1.9875
3140506,5,1.83
3140506,9,7.393750000000002
3140530,5,.95
3140530,9,6.31875
3140555,5,1.47
3140555,9,5.96875
3140605,5,1.695
3140605,9,4.20625
3140704,5,.8700000000000001
3140704,9,6.031249999999999
3140803,5,.43
3140803,9,6.8125
3140852,5,1.4
3140852,9,9.975
3140902,5,1.245
3140902,9,6.2125
3141009,5,.4199999999999999
3141009,9,2.5125
3141108,5,.3500000000000001
3141108,9,2.893749999999999
3141207,5,1.345
3141207,9,4.09375
3141306,5,.53
3141306,9,2.0625
3141405,5,.715
3141405,9,6.031249999999999
3141504,5,.485
3141504,9,5.0625
3141603,5,1.04
3141603,9,4.050000000000001
3141702,5,.64
3141702,9,2.53125
3141801,5,.9949999999999999
3141801,9,4.59375
3141900,5,0
3141900,9,3.23125
3142007,5,1.045
3142007,9,3.83125
3142106,5,.9699999999999998
3142106,9,4.8875
3142205,5,2.135
3142205,9,3.912500000000001
3142254,5,.7300000000000001
3142254,9,6.137499999999999
3142304,5,.725
3142304,9,4.2625
3142403,5,.75
3142403,9,4.01875
3142502,5,.8549999999999999
3142502,9,5.374999999999999
3142601,5,.27
3142601,9,4.01875
3142700,5,.85
3142700,9,4.9375
3142809,5,1.45
3142809,9,5.812500000000001
3142908,5,.8250000000000002
3142908,9,2.8
3143005,5,.265
3143005,9,4.21875
3143104,5,.7499999999999999
3143104,9,4.500000000000001
3143153,5,1.52
3143153,9,5.262499999999999
3143203,5,.38
3143203,9,3.375
3143302,5,.795
3143302,9,3.18125
3143401,5,.41
3143401,9,4.5
3143450,5,.865
3143450,9,6.662500000000001
3143500,5,.245
3143500,9,6.606249999999999
3143609,5,.165
3143609,9,6.13125
3143708,5,1.165
3143708,9,5.949999999999999
3143807,5,.8699999999999998
3143807,9,5.3625
3143906,5,.7700000000000001
3143906,9,4.2
3144003,5,.785
3144003,9,5.243750000000001
3144102,5,.39
3144102,9,3.306250000000001
3144201,5,1.31
3144201,9,4
3144300,5,1.05
3144300,9,5.850000000000001
3144359,5,.7150000000000001
3144359,9,6.7375
3144375,5,.41
3144375,9,7.6375
3144409,5,.29
3144409,9,2.23125
3144508,5,.35
3144508,9,2.78125
3144607,5,1.525
3144607,9,3.93125
3144656,5,.905
3144656,9,8.137499999999999
3144672,5,4.23
3144672,9,6.45
3144706,5,.345
3144706,9,2.75625
3144805,5,.5400000000000001
3144805,9,4.425
3144904,5,.865
3144904,9,3.54375
3145000,5,.7050000000000001
3145000,9,6.350000000000001
3145059,5,.49
3145059,9,4.899999999999999
3145109,5,.5800000000000001
3145109,9,8.86875
3145208,5,.595
3145208,9,5.475000000000001
3145307,5,.8600000000000001
3145307,9,7.581250000000001
3145356,5,1.625
3145356,9,7.274999999999999
3145372,5,.2899999999999999
3145372,9,5.08125
3145406,5,.62
3145406,9,2.7
3145455,5,.7449999999999999
3145455,9,2.475
3145505,5,.39
3145505,9,3.53125
3145604,5,.915
3145604,9,3.275
3145703,5,.61
3145703,9,2.725
3145802,5,.415
3145802,9,6.1875
3145851,5,.9299999999999999
3145851,9,6.631249999999999
3145877,5,.7049999999999998
3145877,9,9.88125
3145901,5,.605
3145901,9,3.4
3146008,5,.545
3146008,9,3.05
3146107,5,.52
3146107,9,3.23125
3146206,5,.915
3146206,9,7.10625
3146255,5,1.115
3146255,9,6
3146305,5,1.005
3146305,9,9.375
3146404,5,.675
3146404,9,3.93125
3146503,5,.21
3146503,9,4.3125
3146552,5,.43
3146552,9,4.518750000000001
3146602,5,.835
3146602,9,2.70625
3146701,5,.9149999999999998
3146701,9,2.35
3146750,5,1.71
3146750,9,5.39375
3146909,5,.7750000000000001
3146909,9,5.6625
3147006,5,.4999999999999999
3147006,9,3.34375
3147105,5,.845
3147105,9,6.393750000000002
3147204,5,.39
3147204,9,5.300000000000001
3147303,5,.21
3147303,9,2.3625
3147402,5,.545
3147402,9,2.68125
3147501,5,.215
3147501,9,2.93125
3147600,5,.6650000000000001
3147600,9,1.81875
3147709,5,.09
3147709,9,4.6875
3147808,5,.155
3147808,9,5.818749999999999
3147907,5,.505
3147907,9,3.7625
3147956,5,.425
3147956,9,2.59375
3148004,5,.385
3148004,9,3.3
3148103,5,.6250000000000001
3148103,9,4.081249999999999
3148202,5,.33
3148202,9,2.3125
3148301,5,.8949999999999999
3148301,9,3.30625
3148400,5,.53
3148400,9,4.09375
3148509,5,1.065
3148509,9,7.04375
3148608,5,1.05
3148608,9,6.25
3148707,5,1.185
3148707,9,5.637499999999999
3148756,5,2.57
3148756,9,8.499999999999998
3148806,5,.255
3148806,9,4.325000000000001
3148905,5,.39
3148905,9,3.4875
3149002,5,.1
3149002,9,2.675
3149101,5,.39
3149101,9,2.59375
3149150,5,1.01
3149150,9,5.749999999999999
3149200,5,.275
3149200,9,3.86875
3149309,5,.495
3149309,9,3.043750000000001
3149408,5,.46
3149408,9,2.65
3149507,5,1.105
3149507,9,8.592307692307692
3149606,5,1.37
3149606,9,8.2125
3149705,5,1.34
3149705,9,7.581250000000001
3149804,5,.5650000000000001
3149804,9,3.81875
3149903,5,.32
3149903,9,3.8875
3149952,5,1.205
3149952,9,3.756250000000001
3150000,5,.8399999999999999
3150000,9,8.25
3150109,5,.77
3150109,9,6.212499999999999
3150158,5,1.03
3150158,9,8.11875
3150208,5,1.185
3150208,9,4.5125
3150307,5,.045
3150307,9,2.2
3150406,5,.595
3150406,9,5.35625
3150505,5,.73
3150505,9,5.062500000000001
3150539,5,1.08
3150539,9,2.8625
3150570,5,.9149999999999998
3150570,9,4.987500000000001
3150604,5,.7049999999999998
3150604,9,5.20625
3150703,5,.6849999999999999
3150703,9,4.24375
3150802,5,1.12
3150802,9,5.524999999999999
3150901,5,.5649999999999999
3150901,9,5.812500000000001
3151008,5,.33
3151008,9,2.481250000000001
3151107,5,.65
3151107,9,2.93125
3151206,5,.9649999999999999
3151206,9,4.256250000000001
3151305,5,.615
3151305,9,4.40625
3151404,5,.6899999999999999
3151404,9,5.631250000000001
3151503,5,.365
3151503,9,2.1875
3151602,5,1.04
3151602,9,6.0625
3151701,5,1.15
3151701,9,6.050000000000001
3151800,5,.495
3151800,9,3.09375
3151909,5,.7550000000000001
3151909,9,5.1375
3152006,5,.425
3152006,9,4.693750000000001
3152105,5,.6799999999999999
3152105,9,4.90625
3152131,5,.7150000000000001
3152131,9,2.59375
3152170,5,.9549999999999998
3152170,9,7.437499999999999
3152204,5,.41
3152204,9,3.0875
3152303,5,.6150000000000001
3152303,9,7.243749999999999
3152402,5,1.62
3152402,9,6.09375
3152501,5,.535
3152501,9,3.10625
3152600,5,.37
3152600,9,4.18125
3152709,5,.485
3152709,9,4.8875
3152808,5,2.234999999999999
3152808,9,6.9875
3152907,5,.27
3152907,9,4.8125
3153004,5,.5650000000000001
3153004,9,2.20625
3153103,5,1.03
3153103,9,3.306249999999999
3153202,5,.42
3153202,9,2.025
3153301,5,.46
3153301,9,3.362500000000001
3153400,5,.23
3153400,9,2.05625
3153509,5,.86
3153509,9,3.55
3153608,5,.3
3153608,9,2.6125
3153707,5,4.944999999999999
3153707,9,2.5375
3153806,5,.19
3153806,9,3.53125
3153905,5,.665
3153905,9,2.05625
3154002,5,.8150000000000001
3154002,9,3.81875
3154101,5,.5750000000000001
3154101,9,5.425
3154150,5,1.585
3154150,9,6.612500000000001
3154200,5,.16
3154200,9,6.15
3154309,5,1.72
3154309,9,5.962500000000001
3154408,5,.285
3154408,9,1.9625
3154457,5,.8699999999999999
3154457,9,4.524999999999999
3154507,5,.6449999999999999
3154507,9,6.225
3154606,5,.96
3154606,9,3.95
3154705,5,.62
3154705,9,3.325
3154804,5,.505
3154804,9,5.40625
3154903,5,1.65
3154903,9,7.61875
3155009,5,.8049999999999999
3155009,9,3.54375
3155108,5,.3
3155108,9,7.13125
3155207,5,.5599999999999999
3155207,9,1.8
3155306,5,.9800000000000001
3155306,9,5.006250000000001
3155405,5,.615
3155405,9,3.65
3155504,5,.7849999999999999
3155504,9,4.225000000000001
3155603,5,.29
3155603,9,4.30625
3155702,5,.22
3155702,9,2.68125
3155801,5,.6000000000000002
3155801,9,4.30625
3155900,5,1.990000000000001
3155900,9,6.324999999999999
3156007,5,2.345
3156007,9,6.737499999999999
3156106,5,.14
3156106,9,2.59375
3156205,5,.575
3156205,9,6.406249999999998
3156304,5,.8699999999999999
3156304,9,6.268750000000001
3156403,5,.4400000000000001
3156403,9,2.38125
3156452,5,.285
3156452,9,5.3125
3156502,5,1.385
3156502,9,4.131250000000001
3156601,5,.8549999999999999
3156601,9,5.725
3156700,5,.73
3156700,9,3.412500000000001
3156809,5,.835
3156809,9,4.168749999999999
3156908,5,.5199999999999998
3156908,9,4.81875
3157005,5,.4749999999999999
3157005,9,3.94375
3157104,5,2.03
3157104,9,5.874999999999999
3157203,5,.61
3157203,9,3.1625
3157252,5,1.58
3157252,9,4.26875
3157278,5,1.135
3157278,9,9.425000000000001
3157302,5,.14
3157302,9,2.0125
3157336,5,.28
3157336,9,8.75625
3157377,5,.23
3157377,9,6.9125
3157401,5,.55
3157401,9,5.025
3157500,5,1.3
3157500,9,7.3
3157609,5,1.035
3157609,9,4.55
3157658,5,6.375
3157658,9,3.581249999999999
3157708,5,.765
3157708,9,4.36875
3157807,5,.85
3157807,9,3.943750000000001
3157906,5,.8350000000000002
3157906,9,4.556249999999999
3158003,5,.34
3158003,9,3.431249999999999
3158102,5,1.14
3158102,9,9.225
3158201,5,.9149999999999998
3158201,9,4.83125
3158300,5,1.285
3158300,9,3.2
3158409,5,0
3158409,9,1.35625
3158508,5,.7150000000000001
3158508,9,5.2
3158607,5,.53
3158607,9,8.6625
3158706,5,.105
3158706,9,4.306249999999999
3158805,5,.49
3158805,9,2.54375
3158904,5,1.655
3158904,9,7.249999999999999
3158953,5,1.04
3158953,9,4.3
3159001,5,.635
3159001,9,5.20625
3159100,5,.085
3159100,9,1.74375
3159209,5,.33
3159209,9,5.818750000000001
3159308,5,.5
3159308,9,8.707692307692309
3159357,5,1.785
3159357,9,7.4875
3159407,5,.105
3159407,9,3.0375
3159506,5,.8150000000000001
3159506,9,6.85
3159605,5,.6450000000000001
3159605,9,3.075000000000001
3159704,5,1.32
3159704,9,1.9375
3159803,5,.4950000000000001
3159803,9,4.575
3159902,5,.655
3159902,9,4.418749999999999
3160009,5,.115
3160009,9,3.2875
3160108,5,1.26
3160108,9,2.662500000000001
3160207,5,.9950000000000001
3160207,9,5.2625
3160306,5,1.58
3160306,9,9.25625
3160405,5,.51
3160405,9,6.381250000000001
3160454,5,.675
3160454,9,4.806249999999999
3160504,5,.395
3160504,9,2.0625
3160603,5,.42
3160603,9,4.181249999999999
3160702,5,.52
3160702,9,2.88125
3160801,5,.7900000000000001
3160801,9,3.00625
3160900,5,.705
3160900,9,3.96875
3160959,5,.345
3160959,9,3.2
3161007,5,.25
3161007,9,2.25
3161056,5,.78
3161056,9,3.80625
3161106,5,.9999999999999998
3161106,9,5.3
3161205,5,.505
3161205,9,3.4375
3161304,5,1.575
3161304,9,8.25
3161403,5,.705
3161403,9,2.43125
3161502,5,.61
3161502,9,8.356250000000001
3161601,5,.6399999999999999
3161601,9,3.668749999999999
3161650,5,1.830000000000001
3161650,9,10.13125
3161700,5,.405
3161700,9,3.43125
3161809,5,.345
3161809,9,3.031249999999999
3161908,5,.26
3161908,9,5.425000000000001
3162005,5,.71
3162005,9,3.875
3162104,5,.7249999999999999
3162104,9,3.64375
3162203,5,.185
3162203,9,3.84375
3162252,5,.755
3162252,9,2.925
3162302,5,.415
3162302,9,6.674999999999999
3162401,5,1.665
3162401,9,7.043749999999999
3162450,5,3.975
3162450,9,9.843750000000002
3162500,5,.3449999999999999
3162500,9,2.4875
3162559,5,1.195
3162559,9,7.412499999999999
3162575,5,1.1
3162575,9,5.031250000000001
3162609,5,.9550000000000001
3162609,9,6.731249999999999
3162658,5,2.435
3162658,9,4.281250000000001
3162708,5,.6599999999999999
3162708,9,3.95
3162807,5,.9
3162807,9,5.431249999999999
3162906,5,.8750000000000002
3162906,9,10.18125
3162922,5,1.365
3162922,9,6.912500000000001
3162948,5,.195
3162948,9,3.456250000000001
3162955,5,.7299999999999998
3162955,9,3.88125
3163003,5,1.675
3163003,9,10.51875
3163102,5,.465
3163102,9,7.124999999999998
3163201,5,.17
3163201,9,1.56875
3163300,5,.4400000000000001
3163300,9,3.9
3163409,5,1.255
3163409,9,3.36875
3163508,5,.67
3163508,9,6.45
3163607,5,0
3163607,9,3.29375
3163706,5,.43
3163706,9,2.40625
3163805,5,.8949999999999999
3163805,9,3.837500000000001
3163904,5,.55
3163904,9,6.53125
3164001,5,1.805
3164001,9,5.44375
3164100,5,.55
3164100,9,7.40625
3164209,5,.77
3164209,9,4.906250000000001
3164308,5,.25
3164308,9,3.225
3164407,5,.6449999999999999
3164407,9,5.187500000000001
3164431,5,.68
3164431,9,3.11875
3164472,5,.93
3164472,9,7.41875
3164506,5,.6900000000000001
3164506,9,4.593749999999999
3164605,5,.405
3164605,9,7.643750000000002
3164704,5,.4400000000000001
3164704,9,4.15625
3164803,5,.345
3164803,9,2.73125
3164902,5,0
3164902,9,4.24375
3165008,5,.35
3165008,9,3.225
3165107,5,.255
3165107,9,1.91875
3165206,5,.9000000000000001
3165206,9,4.868749999999999
3165305,5,.18
3165305,9,2.28125
3165404,5,.585
3165404,9,3.075
3165503,5,.78
3165503,9,6.13125
3165537,5,.52
3165537,9,5.05
3165552,5,.8649999999999999
3165552,9,4.850000000000001
3165560,5,.8150000000000001
3165560,9,2.475
3165578,5,.9549999999999998
3165578,9,5.362499999999999
3165602,5,.6799999999999999
3165602,9,1.78125
3165701,5,.5900000000000001
3165701,9,6.90625
3165800,5,2.83
3165800,9,1.1
3165909,5,.425
3165909,9,3.137500000000001
3166006,5,.34
3166006,9,2.58125
3166105,5,.9650000000000001
3166105,9,5.731249999999999
3166204,5,1.005
3166204,9,2.24375
3166303,5,1.735
3166303,9,10.4625
3166402,5,.45
3166402,9,3.706249999999999
3166501,5,2.265
3166501,9,6.524999999999999
3166600,5,0
3166600,9,1.95625
3166709,5,1.92
3166709,9,4.050000000000001
3166808,5,.43
3166808,9,5.28125
3166907,5,.595
3166907,9,3.875
3166956,5,.5349999999999999
3166956,9,5.9625
3167004,5,1.395
3167004,9,5.306250000000001
3167103,5,.9350000000000002
3167103,9,3.656249999999999
3167202,5,.5449999999999999
3167202,9,3.50625
3167301,5,.4400000000000001
3167301,9,4.781250000000001
3167400,5,.275
3167400,9,5.04375
3167509,5,1.16
3167509,9,9.231250000000001
3167608,5,1.435
3167608,9,9.125
3167707,5,1.065
3167707,9,6.368749999999999
3167806,5,.4400000000000001
3167806,9,4.19375
3167905,5,1.485
3167905,9,4.60625
3168002,5,.6299999999999999
3168002,9,5.118749999999999
3168051,5,1.495
3168051,9,7.312499999999999
3168101,5,.875
3168101,9,5.462499999999999
3168200,5,.21
3168200,9,4.2875
3168309,5,.655
3168309,9,5.09375
3168408,5,1.395
3168408,9,5.725
3168507,5,1.535
3168507,9,5.368749999999999
3168606,5,1.005
3168606,9,5.468749999999998
3168705,5,.4550000000000001
3168705,9,2.693750000000001
3168804,5,1.205
3168804,9,6.06875
3168903,5,.675
3168903,9,6.1875
3169000,5,.43
3169000,9,4.056249999999999
3169059,5,.4349999999999999
3169059,9,2.15
3169109,5,.645
3169109,9,4.31875
3169208,5,.52
3169208,9,2.44375
3169307,5,.3700000000000001
3169307,9,3.2875
3169356,5,.42
3169356,9,2.9125
3169406,5,.295
3169406,9,3.20625
3169505,5,1.415
3169505,9,4.51875
3169604,5,.8650000000000002
3169604,9,4.05625
3169703,5,.205
3169703,9,4.04375
3169802,5,.485
3169802,9,5.04375
3169901,5,.5950000000000001
3169901,9,4.65
3170008,5,1.295
3170008,9,5.875
3170057,5,.58
3170057,9,5.76875
3170107,5,1.115
3170107,9,4.037500000000001
3170206,5,.9800000000000002
3170206,9,3.93125
3170305,5,2.484999999999999
3170305,9,9.337500000000002
3170404,5,.4899999999999999
3170404,9,3.31875
3170438,5,.865
3170438,9,7.175000000000001
3170479,5,.5900000000000001
3170479,9,1.68125
3170503,5,1.06
3170503,9,7.85625
3170529,5,2.52
3170529,9,4.30625
3170578,5,1.055
3170578,9,4.824999999999999
3170602,5,.575
3170602,9,3.525
3170651,5,.55
3170651,9,2.54375
3170701,5,.665
3170701,9,3.225
3170750,5,.115
3170750,9,3.3125
3170800,5,.635
3170800,9,4.05625
3170909,5,1.04
3170909,9,7.306249999999999
3171006,5,.4349999999999999
3171006,9,2.53125
3171030,5,1.335
3171030,9,6.887500000000001
3171071,5,1.075
3171071,9,2.95625
3171105,5,.93
3171105,9,5.324999999999999
3171154,5,.7300000000000001
3171154,9,4.79375
3171204,5,1.125
3171204,9,4.40625
3171303,5,.7549999999999999
3171303,9,3.59375
3171402,5,.7399999999999999
3171402,9,3.3875
3171501,5,1.22
3171501,9,5.45625
3171600,5,.9950000000000001
3171600,9,4.2375
3171709,5,.695
3171709,9,2.731250000000001
3171808,5,.7499999999999999
3171808,9,5.275
3171907,5,.765
3171907,9,4.40625
3172004,5,.7549999999999999
3172004,9,6.6375
3172103,5,.495
3172103,9,3.225
3172202,5,.755
3172202,9,4.73125
3200102,5,.8450000000000001
3200102,9,6.874999999999999
3200136,5,.8450000000000001
3200136,9,5.125
3200169,5,1.65
3200169,9,5.5125
3200201,5,1.255
3200201,9,3.1375
3200300,5,.4350000000000001
3200300,9,4.781250000000001
3200359,5,1.035
3200359,9,5.850000000000001
3200409,5,.8499999999999999
3200409,9,3.04375
3200508,5,1.47
3200508,9,4.162500000000001
3200607,5,.765
3200607,9,4.0875
3200706,5,.605
3200706,9,4.287500000000001
3200805,5,.9
3200805,9,4.59375
3200904,5,1
3200904,9,6.368749999999999
3201001,5,.885
3201001,9,4.718750000000001
3201100,5,1.745
3201100,9,8.7875
3201159,5,1.135
3201159,9,6.506250000000001
3201209,5,.9749999999999999
3201209,9,4.625
3201308,5,1.41
3201308,9,4.73125
3201407,5,.47
3201407,9,3.824999999999999
3201506,5,.775
3201506,9,4.66875
3201605,5,1.16
3201605,9,4.399999999999999
3201704,5,.915
3201704,9,5.912500000000001
3201803,5,1.04
3201803,9,4.36875
3201902,5,.4399999999999999
3201902,9,6.375
3202009,5,1.045
3202009,9,4.225
3202108,5,1.1
3202108,9,5.787500000000001
3202207,5,1.82
3202207,9,5.774999999999999
3202256,5,.7999999999999999
3202256,9,7.137500000000001
3202306,5,1.365
3202306,9,5.706250000000001
3202405,5,1.55
3202405,9,5.28125
3202454,5,1.435
3202454,9,7.975
3202504,5,.745
3202504,9,5.399999999999999
3202553,5,1.68
3202553,9,7.750000000000001
3202603,5,.425
3202603,9,5.28125
3202652,5,1.95
3202652,9,9.924999999999999
3202702,5,.39
3202702,9,2.618749999999999
3202801,5,1.95
3202801,9,6.037499999999999
3202900,5,.785
3202900,9,4.475
3203007,5,1.28
3203007,9,6.843750000000002
3203056,5,1.54
3203056,9,7.324999999999998
3203106,5,1.055
3203106,9,5.25
3203130,5,.8099999999999999
3203130,9,5.59375
3203163,5,.7699999999999999
3203163,9,4.49375
3203205,5,1.325
3203205,9,6.1125
3203304,5,1.05
3203304,9,6.393750000000001
3203320,5,1.27
3203320,9,6.4875
3203346,5,.6350000000000001
3203346,9,4.725
3203353,5,1.07
3203353,9,3.65
3203403,5,1.575
3203403,9,6.75
3203502,5,1.26
3203502,9,6.58125
3203601,5,1.03
3203601,9,5.175
3203700,5,1.31
3203700,9,6.562500000000001
3203809,5,1.095
3203809,9,2.73125
3203908,5,.795
3203908,9,5.35625
3204005,5,.93
3204005,9,4.349999999999999
3204054,5,1.415
3204054,9,7.08125
3204104,5,.9950000000000001
3204104,9,5.7375
3204203,5,1.754999999999999
3204203,9,6.562500000000001
3204252,5,.9350000000000002
3204252,9,3.38125
3204302,5,1.48
3204302,9,5.5375
3204351,5,1.205
3204351,9,5.812500000000001
3204401,5,1.06
3204401,9,4.725000000000001
3204500,5,1.51
3204500,9,7.056249999999999
3204559,5,1.16
3204559,9,9.462500000000004
3204609,5,.7899999999999998
3204609,9,4.99375
3204658,5,1.62
3204658,9,4.331249999999999
3204708,5,.9
3204708,9,7.162500000000001
3204807,5,1.61
3204807,9,4.85
3204906,5,1.27
3204906,9,4.687499999999999
3204955,5,.41
3204955,9,3.66875
3205002,5,1.52
3205002,9,5.05
3205010,5,1.29
3205010,9,5.993750000000001
3205036,5,1.035
3205036,9,5.14375
3205069,5,.5400000000000001
3205069,9,3.78125
3205101,5,1.535
3205101,9,6.006250000000001
3205150,5,.295
3205150,9,4.6125
3205176,5,.7250000000000002
3205176,9,6.73125
3205200,5,1.53
3205200,9,3.924999999999999
3205309,5,.9549999999999998
3205309,9,3.24375
3300100,5,2.06
3300100,9,7.24375
3300159,5,.8649999999999999
3300159,9,3.5
3300209,5,1.895
3300209,9,3.975000000000001
3300225,5,.4750000000000001
3300225,9,3.125
3300233,5,1.56
3300233,9,4.34375
3300258,5,1.49
3300258,9,4.350000000000001
3300308,5,2.225
3300308,9,5.175
3300407,5,.9650000000000001
3300407,9,4.40625
3300456,5,3.125
3300456,9,6.693750000000001
3300506,5,1.26
3300506,9,8.3125
3300605,5,1.03
3300605,9,3.75
3300704,5,1.715
3300704,9,6.743749999999999
3300803,5,1.845
3300803,9,5.612499999999999
3300902,5,1.67
3300902,9,4.156249999999999
3300936,5,3.169999999999999
3300936,9,8.375
3300951,5,1.365
3300951,9,7.275
3301009,5,2.3
3301009,9,6.949999999999999
3301108,5,1.55
3301108,9,4.03125
3301157,5,4.135
3301157,9,5.86875
3301207,5,1.255
3301207,9,4.3625
3301306,5,1.24
3301306,9,4.506250000000001
3301405,5,1.45
3301405,9,4.406249999999999
3301504,5,1.25
3301504,9,4.106249999999999
3301603,5,1.79
3301603,9,7.006250000000001
3301702,5,2.67
3301702,9,6.45
3301801,5,.7299999999999999
3301801,9,2.10625
3301850,5,1.375
3301850,9,4.931250000000001
3301876,5,1.075
3301876,9,4.53125
3301900,5,1.985
3301900,9,5.46875
3302007,5,1.405
3302007,9,4.681250000000001
3302056,5,.7099999999999999
3302056,9,3.25
3302106,5,.99
3302106,9,3.59375
3302205,5,.8550000000000001
3302205,9,3.80625
3302254,5,.9199999999999997
3302254,9,4.00625
3302270,5,2.509999999999999
3302270,9,7.625
3302304,5,1.035
3302304,9,7.925
3302403,5,1.445
3302403,9,5.275
3302452,5,.8
3302452,9,2.83125
3302502,5,2.14
3302502,9,5.5125
3302601,5,1.35
3302601,9,3.6375
3302700,5,1.755
3302700,9,4.937499999999999
3302809,5,.82
3302809,9,4.30625
3302858,5,2.13
3302858,9,5.1625
3302908,5,.7950000000000002
3302908,9,5.912499999999999
3303005,5,1.35
3303005,9,4.837499999999999
3303104,5,.9350000000000002
3303104,9,3.28125
3303203,5,1.995
3303203,9,5.774999999999999
3303302,5,2.35
3303302,9,5.118749999999999
3303401,5,1.36
3303401,9,5.287500000000001
3303500,5,2.825
3303500,9,6.162500000000001
3303609,5,1.085
3303609,9,4.3375
3303708,5,.6900000000000001
3303708,9,3.86875
3303807,5,2.505
3303807,9,7.587499999999999
3303856,5,1.47
3303856,9,6.21875
3303906,5,.9250000000000002
3303906,9,4.0375
3303955,5,.7450000000000001
3303955,9,3.40625
3304003,5,.795
3304003,9,3.393749999999999
3304102,5,.8099999999999999
3304102,9,5.031249999999999
3304110,5,.85
3304110,9,4
3304128,5,.655
3304128,9,4.050000000000001
3304144,5,2
3304144,9,6.537500000000001
3304151,5,.7749999999999999
3304151,9,4.675
3304201,5,1.095
3304201,9,4.587499999999999
3304300,5,1.16
3304300,9,4.412500000000001
3304409,5,1.135
3304409,9,3.73125
3304508,5,.7549999999999999
3304508,9,3.943750000000001
3304524,5,1.335
