code,year,hlo,eys,lays
130406,2007,.59816945,7.7190003,.55398458
130410,2007,.59454346,9.5749998,.60375929
130420,2007,.59918642,8.8200006,.58437401
130423,2007,.53560066,9.1850004,.56754196
130426,2007,.56155539,8.3990002,.55840003
130430,2007,.58141744,9.8009996,.60403556
130440,2007,.57126796,9.3800011,.58782822
140000,2007,,,
140002,2007,.55666798,9.2049999,.5769096
140005,2007,.56339049,8.7860003,.56892645
140010,2007,.60243964,10.387,.63166457
140015,2007,.59756398,10.46,.63130987
140017,2007,.57030094,10.207001,.60998857
140020,2007,.56915075,9.0199995,.57735336
140023,2007,.53582263,8.2420006,.54514688
140028,2007,.58050358,8.5030003,.56829298
140030,2007,.56610769,9.1300001,.57896399
140040,2007,.58916855,9.073,.5872187
140045,2007,.59111941,10.063001,.61623603
140047,2007,.57068944,8.6809998,.5691179
140050,2007,.55386674,9.9510002,.59506911
140060,2007,.56893885,8.7819996,.57104552
140070,2007,.53910494,8.6549997,.55614638
150000,2007,,,
150010,2007,.57273257,7.5679994,.54159063
150013,2007,.58471161,8.1060009,.55943596
150020,2007,.56791186,7.0509996,.52747577
150030,2007,.52479851,8.7249994,.55228519
150034,2007,.56574965,6.7000003,.51852959
150040,2007,.57482654,7.7979999,.54804373
150050,2007,.60118318,9.3169994,.59935445
150060,2007,.60731471,10.295,.63140005
150070,2007,.61088896,7.1079998,.54192692
150080,2007,.60075587,8.7870007,.58409441
150085,2007,.59655392,6.717,.52759004
150090,2007,.55527127,7.8799996,.54337424
150095,2007,.59432673,6.0960002,.51162738
150100,2007,.55635816,8.3520002,.55529058
150110,2007,.62845182,5.9530001,.51648653
150120,2007,.57855439,8.3509998,.5635612
150125,2007,.58250564,8.6190004,.57215196
150130,2007,.58454382,6.6670008,.52297181
150140,2007,.5941754,8.6719999,.57822925
150145,2007,.59471011,6.8790002,.53114557
150150,2007,.5674448,7.6539998,.54197133
150157,2007,.57018292,8.158,.55550605
150160,2007,.54619205,7.4930005,.53121382
150170,2007,.56865048,8.915,.5743947
150172,2007,.57457566,8.7280006,.57189018
150175,2007,.58167398,7.7099996,.54814059
150178,2007,.58631217,8.0599995,.55880988
150180,2007,.6236279,8.039999,.57184768
150190,2007,.56109309,6.7950001,.51944739
150195,2007,.52398664,6.8760004,.51080602
150200,2007,.58830523,6.6169996,.52279037
150210,2007,.56441057,8.4829998,.5615983
150215,2007,.59096313,10.047,.61569262
150220,2007,.55066741,7.882,.54184723
150230,2007,.5685069,7.3770003,.5355345
150240,2007,.57979655,9.1399994,.58505303
150250,2007,.55906665,7.5450001,.53657585
150260,2007,.54496384,8.8279991,.56263465
150270,2007,.56671727,9.6559992,.5932008
150275,2007,.54585528,6.3850007,.50602102
150276,2007,.55207658,6.4050002,.50808018
150277,2007,.55036426,8.3559999,.55316859
150280,2007,.54285979,7.4620004,.52944052
150285,2007,.52575964,9.2939997,.56604189
150290,2007,.55117202,7.2810001,.52784461
150293,2007,.58359057,7.4240003,.54150993
150295,2007,.57897979,7.9960003,.55452788
150300,2007,.575104,7.9459996,.5518837
150304,2007,.55906332,8.1100006,.55030662
150307,2007,.56748801,7.9569998,.54949266
150309,2007,.60295683,7.1420002,.54037356
150310,2007,.54797113,7.612,.53456205
150320,2007,.55182076,7.5700002,.53482413
150330,2007,.60616535,7.5100002,.55111277
150340,2007,.57629597,7.0100002,.52897549
150345,2007,.6119014,7.8239994,.56158131
150350,2007,.59508145,7.1090002,.53710306
150360,2007,.60990667,8.1289997,.56928986
150370,2007,.56258202,8.5619993,.56289971
150375,2007,.58760166,8.6640005,.57538176
150380,2007,.57684994,6.3019991,.51213074
150390,2007,.56953979,9.2509995,.58362591
150400,2007,.54540288,6.7880001,.51487845
150405,2007,.60139573,8.3390007,.57189673
150410,2007,.56450236,7.7090001,.54234111
150420,2007,.58140445,9.448,.59419292
150430,2007,.59924364,8.8280001,.58462179
150440,2007,.54417372,8.2860003,.54920799
150442,2007,.583125,8.2019997,.56136906
150445,2007,.65210003,7.4859996,.56582505
150450,2007,.59767944,7.8180008,.55644476
150460,2007,.56963348,7.3569999,.53540248
150470,2007,.59189188,8.204999,.56468785
150475,2007,,,
150480,2007,.57977688,9.21,.5869472
150490,2007,.56903577,8.6289997,.56712061
150495,2007,.57031858,6.6460009,.5185219
150497,2007,.56563473,8.5819998,.56458867
150500,2007,.60690606,8.408,.57592911
150503,2007,.60778415,9.1739998,.59813726
150506,2007,.56938493,8.0430002,.55231601
150510,2007,.57885069,9.9900007,.60812032
150520,2007,.58494031,7.0749998,.53316528
150530,2007,.60933644,9.2720003,.6016866
150540,2007,.58357817,7.256,.53727537
150543,2007,.57003999,8.4119997,.56192553
150548,2007,.58541352,7.9100003,.55457664
150549,2007,.56936234,8.1590004,.5552339
150550,2007,.59011614,9.0400009,.58670801
150553,2007,.58997619,9.7400007,.60635448
150555,2007,.55260789,8.5470009,.55869657
150560,2007,.58397281,9.217,.58895719
150563,2007,.56282854,6.8590002,.52143812
150565,2007,.61717135,8.8939991,.59400338
150570,2007,.57656026,6.7290006,.52224106
150580,2007,.59752822,6.355,.51881045
150590,2007,.62952399,7.8950005,.56984401
150600,2007,.59160864,8.4639997,.5715462
150610,2007,.56414044,7.6030002,.53963232
150611,2007,.54374027,7.3660007,.52751148
150613,2007,.56868035,9.0510006,.57797199
150616,2007,.58821738,9.0279999,.58557212
150618,2007,.60485333,8.2880001,.57180452
150619,2007,.59968376,8.7119999,.58155811
150620,2007,.56910217,8.6850004,.56859446
150630,2007,.57649964,6.6399999,.5200848
150635,2007,.53490663,7.7309995,.53303349
150640,2007,.55132294,6.2839994,.50518078
150650,2007,.56456649,7.6580005,.54111475
150655,2007,.53426492,8.007,.53914469
150658,2007,.38809156,7.1119995,.47749984
150660,2007,.59361571,6.2089996,.51420194
150670,2007,.5453161,7.7890005,.53783548
150680,2007,.58879387,9.9829988,.61276996
150690,2007,.54994428,8.2530003,.55051297
150700,2007,.56426364,7.8199992,.54498518
150710,2007,.55751526,9.3210011,.58026409
150715,2007,.56299293,7.1870003,.52924621
150720,2007,.56217915,7.0430002,.52558374
150730,2007,.58813119,7.2700005,.53905219
150740,2007,.5712164,8.3529997,.5608564
150745,2007,.5556429,8.7080002,.56387824
150746,2007,.54418504,7.2720003,.52549487
150747,2007,.60901988,7.6760001,.55654174
150750,2007,.55253673,6.7379999,.51573581
150760,2007,.58457804,8.2389994,.56287766
150770,2007,.58457053,7.4509997,.54250973
150775,2007,.66609174,5.7880001,.52122533
150780,2007,.5833379,8.0439997,.55732292
150790,2007,.57026708,7.2919998,.53401625
150795,2007,.59747124,9.2799988,.59664237
150796,2007,.54627752,8.4679995,.55436623
150797,2007,.56147754,8.7009993,.56599689
150800,2007,.61985493,7.8259997,.56443995
150803,2007,.53941298,8.0039997,.54085553
150805,2007,.61711669,7.7010002,.56000656
150808,2007,.58067304,7.3589997,.53894264
150810,2007,.59485239,9.0169992,.58807707
150812,2007,.59471983,7.7470007,.55354267
150815,2007,.55479574,8.6159992,.56124914
150820,2007,.55293691,8.191,.55009103
150830,2007,.56404322,7.8010001,.54444307
150835,2007,.60399973,9.4319992,.60396081
150840,2007,.58653736,7.2470002,.53797185
160000,2007,,,
160005,2007,.61283588,8.7890005,.58913332
160010,2007,.52360433,9.4830008,.5696274
160015,2007,.5502007,8.2139997,.54966176
160020,2007,.54629475,8.217,.5483247
160021,2007,.53618366,8.7300005,.55681103
160023,2007,.51339692,8.7630005,.54876322
160025,2007,.52118647,8.7849998,.55227447
160027,2007,.57189345,9.2470007,.58453649
160030,2007,.57859808,9.7280006,.60066867
160040,2007,.54579031,8.2339993,.54854989
160050,2007,.55823934,9.0769997,.57428533
160053,2007,.56030899,9.4990005,.58613217
160055,2007,.58186227,8.3390007,.56449258
160060,2007,.58299017,9.743,.60314709
160070,2007,.54663152,8.3670006,.55205548
160080,2007,.57989752,9.0560007,.58282065
170000,2007,,,
170025,2007,.54735571,10.829,.61519569
170030,2007,.60486931,10.280999,.62970293
170035,2007,.6189028,10.31,.63792861
170040,2007,.55981714,10.756001,.6198433
170070,2007,.61246789,11.258001,.66472167
170100,2007,.58698905,10.99,.64151722
170105,2007,.59817588,10.349001,.62828702
170110,2007,.55320561,10.448,.60798281
170130,2007,.54597092,9.3260002,.57541603
170190,2007,.56686246,10.766001,.62389535
170200,2007,.60849804,11.048,.65561271
170210,2007,.5864805,10.676,.63185287
170215,2007,.57957339,10.212999,.61479563
170220,2007,.59140778,10.307,.62353599
170230,2007,.58121026,11.159999,.64333123
170240,2007,.64107901,10.413999,.65317881
170255,2007,.57974207,10.214001,.61490893
170270,2007,.63665134,10.401999,.65037626
170290,2007,.53787482,10.641,.60524744
170300,2007,.54782546,10.502,.60668898
170305,2007,.56523442,10.767,.62304926
170307,2007,.51027805,10.581,.58974808
170310,2007,.56381702,10.722,.62102723
170320,2007,.65663266,10.538,.66602212
170330,2007,.5111717,10.792,.5953089
170360,2007,.55680788,10.799,.61942565
170370,2007,.53281641,10.449,.59773481
170380,2007,.53707099,10.844001,.61013186
170382,2007,.54694748,10.483001,.60573786
170384,2007,.56401581,10.121999,.60454291
170386,2007,.59381962,9.3370008,.59664053
170388,2007,.59961569,9.9130001,.61601698
170389,2007,.54047823,10.887001,.61307681
170390,2007,.55934227,10.787,.62045014
170410,2007,.53512633,9.8649998,.58410281
170460,2007,.47852206,7.6479998,.51313257
170510,2007,.53785598,10.702,.60682839
170550,2007,.60121363,10.599001,.6374886
170555,2007,.59639204,11.471001,.66185886
170560,2007,.62929833,9.927,.63113439
170600,2007,.54122138,10.517,.60372412
170610,2007,.62434679,10.062001,.63291085
170625,2007,.56006813,11.325001,.63598633
170650,2007,.59112954,7.723,.55168587
170700,2007,.59955025,10.224999,.62527239
170710,2007,.60110128,10.570001,.63653958
170720,2007,.55905008,9.9720001,.59809113
170730,2007,.54994571,10.961,.62016881
170740,2007,.57591641,10.242001,.61378098
170755,2007,.5917775,10.542001,.6307041
170765,2007,.58257365,10.966002,.63831735
170770,2007,.55360365,10.377999,.60630256
170820,2007,.5839808,10.272,.6187166
170825,2007,.58964574,10.498999,.62829542
170830,2007,.56684089,10.617001,.61968249
170900,2007,.55444777,9.487999,.58324265
170930,2007,.59236372,10.539999,.63095611
170950,2007,.61965561,10.367999,.64016271
170980,2007,.55456632,9.9519997,.59542698
171050,2007,.57882142,10.875,.63354427
171070,2007,.54075456,9.2249994,.57068199
171090,2007,.55700725,10.737,.61782312
171110,2007,.56153762,9.9980011,.59997958
171150,2007,.56994355,9.2659998,.58419979
171180,2007,.58299303,9.9349995,.60857373
171190,2007,.61499333,10.258,.63425016
171195,2007,.55205798,9.8920002,.59266651
171200,2007,.54543698,10.781001,.61288899
171215,2007,.58339435,11.700999,.66106951
171240,2007,.55114985,9.9680004,.59422868
171245,2007,.55442494,10.001,.59665531
171250,2007,.58939409,10.169001,.61846411
171270,2007,.5364061,10.424001,.59888828
171280,2007,.53275311,10.351,.59521192
171320,2007,.62703097,10.044999,.63373905
171330,2007,.59231114,10.731001,.63666433
171360,2007,.58345103,10.017,.61112994
171370,2007,.54652178,8.243,.5490303
171380,2007,.5692184,10.467999,.61673629
171395,2007,.55574334,11.208,.63021243
171420,2007,.57648861,10.261001,.61460716
171430,2007,.57450116,10.497,.62029696
171488,2007,.53041971,9.9619999,.58433741
171500,2007,.59567809,10.969,.64579022
171510,2007,.55207217,10.380001,.60558569
171515,2007,.60084426,11.307,.65935034
171525,2007,.53219628,9.1899996,.56624448
171550,2007,.55453849,10.601999,.61283308
171570,2007,.5726862,10.111,.60849559
171575,2007,.59947789,10.199,.62445629
171610,2007,.60714674,10.414,.63497227
171620,2007,.56782734,10.547,.61823291
171630,2007,.55110765,10.764001,.61543244
171650,2007,.55825526,10.771,.61942565
171660,2007,.56398046,10.291,.60915279
171665,2007,.57373369,10.753,.62722415
171670,2007,.59561753,10.636999,.63562065
171700,2007,.5686295,10.882,.62815148
171720,2007,.54565459,10.188,.59733945
171750,2007,.53669071,10.639,.60458571
171780,2007,.55928254,9.9070005,.59646481
171790,2007,.58074129,10.676,.62876326
171800,2007,.57604939,9.7309999,.59956127
171820,2007,.61262262,10.771999,.64916629
171830,2007,.56163383,10.322,.60882449
171840,2007,.60154247,11.276,.65878332
171845,2007,.52224249,10.988,.60596806
171850,2007,.50734591,10.021,.57506573
171855,2007,.59792542,10.136001,.62178916
171865,2007,.52092361,9.2370005,.56267208
171870,2007,.57405245,10.210999,.61197245
171875,2007,.59495795,10.422999,.62882626
171880,2007,.56057298,10.806,.62163889
171884,2007,.53941429,10.111,.59233761
171886,2007,.55721807,10.357,.60755575
171888,2007,.59022903,11.055,.64532489
171889,2007,.6039331,9.3629999,.60192049
171890,2007,.59416121,9.8380003,.61117536
171900,2007,.54669249,10.730999,.61221272
172000,2007,.56670958,9.7709999,.59629816
172010,2007,.5866307,10.415999,.62426996
172015,2007,.56433642,10.848,.62484837
172020,2007,.60230476,9.6929989,.6108225
172025,2007,.56180823,10.331,.60915852
172030,2007,.56948358,10.98,.63143158
172049,2007,.60553324,11.337999,.66314793
172065,2007,.54558837,10.757998,.61235392
172080,2007,.54386723,10.764001,.61160719
172085,2007,.57926202,10.931,.63543403
172090,2007,.58259845,9.0589991,.5840438
172093,2007,.58592814,9.3529997,.59357888
172097,2007,.58268267,10.684,.6300416
172100,2007,.61945677,10.389999,.64075536
172110,2007,.55565834,10.189,.60225654
172120,2007,.56603277,9.4410009,.58714306
172125,2007,.6534692,10.637,.66769499
172130,2007,.56963301,11.287,.64041162
172208,2007,.58747154,10.844,.63740075
172210,2007,.56520051,9.8909998,.59883559
210000,2007,,,
210005,2007,.57985079,10.175999,.6138804
210010,2007,.54036754,8.2639999,.54730326
210015,2007,.59316939,9.1450005,.59094208
210020,2007,.55820203,8.0440006,.54838055
210030,2007,.55657852,8.3309994,.55485326
210040,2007,.52073896,8.6450005,.54889017
210043,2007,.5437758,8.7080002,.55923581
210047,2007,.56930327,11.006,.63207966
210050,2007,.54636216,8.3660011,.55193186
210055,2007,.57398963,7.6160002,.543199
210060,2007,.57561195,9.7549992,.60001987
210070,2007,.57901913,9.7639999,.60186833
210080,2007,.54880965,9.9959993,.59385037
210083,2007,.57235825,10.502001,.61932355
210087,2007,.52893299,8.7900009,.55540693
210090,2007,.56108338,9.2740002,.58058387
210095,2007,.56373084,9.5039997,.58779079
210100,2007,.58266693,9.7940006,.60443038
210110,2007,.56770313,8.184,.55526298
210120,2007,.54827464,9.6969995,.58586228
210125,2007,.54314601,9.3010006,.57358116
210130,2007,.57136565,9.5179996,.59159124
210135,2007,.67366898,9.3530006,.63385576
210140,2007,.58137029,10.407,.62127942
210150,2007,.52833462,8.276001,.5432421
210160,2007,.55936873,9.9170008,.59677255
210170,2007,.55632406,9.1829996,.57619905
210173,2007,.52657717,10.153,.58725685
210177,2007,.5708375,7.0000005,.52711791
210180,2007,.60329378,8.8190002,.58604181
210190,2007,.53235543,9.4229994,.5719583
210193,2007,.52595067,8.665,.55133593
210197,2007,.56250846,7.4419994,.53520525
210200,2007,.56779039,9.8059998,.59775174
210203,2007,.55595171,9.4539995,.58302653
210207,2007,.53190958,9.8359995,.58190328
210210,2007,.53112781,8.4230003,.54765773
210215,2007,.54894769,9.1689997,.57273287
210220,2007,.54603004,9.717001,.58535427
210230,2007,.55689299,8.9749994,.57112288
210232,2007,.56651008,10.716,.62229425
210235,2007,.53167856,9.2820005,.56824833
210237,2007,.53288269,8.9579992,.56095481
210240,2007,.52260232,8.8629999,.55462998
210250,2007,.54358089,8.0930004,.54440385
210255,2007,.55197829,10.208,.60095668
210260,2007,.52829945,10.161,.58827782
210270,2007,.53690392,8.8789997,.56066793
210275,2007,.57345366,7.1450005,.53141403
210280,2007,.57132995,9.9960003,.60464191
210290,2007,.59394091,8.283,.56754738
210300,2007,.57979733,9.3800001,.59160262
210310,2007,.56778872,10.263999,.61031663
210312,2007,.51199055,9.8640003,.57351106
210315,2007,.52492422,8.2959995,.54247224
210317,2007,.57440197,9.5769997,.5945704
210320,2007,.55885422,10.089999,.60116076
210325,2007,.58323503,10.358999,.62085265
210330,2007,.56673455,9.2889996,.5834198
210340,2007,.56032825,9.0200005,.5736894
210350,2007,.54902226,10.607999,.61013329
210355,2007,.53683913,8.6739998,.55572784
210360,2007,.57041621,9.8309994,.59966803
210370,2007,.58159268,9.8879995,.60656893
210375,2007,.56606525,8.5550003,.56406546
210380,2007,.61023784,9.1550007,.59865981
210390,2007,.54612583,8.1370001,.54635084
210400,2007,.57080185,9.9720001,.6037246
210405,2007,.57939202,8.1020002,.55740607
210407,2007,.57431132,8.6009998,.56845796
210408,2007,.60802627,9.8710003,.61887383
210409,2007,.55991018,10.437,.61109835
210410,2007,.60967553,9.052,.59541458
210420,2007,.56574988,9.0289993,.57617283
210430,2007,.5734638,8.8670006,.57510209
210440,2007,.55527973,9.2310009,.57698619
210450,2007,.57311511,9.3199997,.58702648
210455,2007,.558725,9.7139997,.59108013
210460,2007,.55483449,8.1730003,.55033559
210462,2007,.56730771,8.5560007,.56457096
210465,2007,.53568685,8.8320007,.55905634
210467,2007,.57903278,9.2659998,.58814919
210470,2007,.58763796,7.7940001,.55233753
210480,2007,.57176113,10.372999,.61537111
210490,2007,.58185631,10.080999,.61217046
210500,2007,.52894998,9.5050011,.5724749
210510,2007,.55676711,8.7229996,.56469721
210515,2007,.61895716,9.8959999,.62501228
210520,2007,.57985878,9.1640005,.58573145
210530,2007,.58126545,10.059,.61125314
210535,2007,.57315087,9.5159998,.59234166
210540,2007,.52185118,9.835,.57729179
210542,2007,.56702167,10.373,.61295563
210545,2007,.56099856,7.7519999,.54221582
210547,2007,.64631808,8.724,.60114348
210550,2007,.58538663,9.5459995,.59872556
210560,2007,.5593428,9.1379995,.57631665
210565,2007,.55369407,8.4009991,.55550742
210570,2007,.5397402,10.093,.59203345
210580,2007,.57044625,9.4639997,.58972216
210590,2007,.5236097,8.5690002,.54823291
210592,2007,.54137528,9.9770002,.58984476
210594,2007,.54786503,10.261999,.60036063
210596,2007,.55254471,7.5740004,.53515327
210598,2007,.53394675,10.205,.59209639
210600,2007,.56250042,8.7939997,.56877536
210610,2007,.58174431,9.1360006,.58577782
210620,2007,.56468272,9.4530001,.58686274
210630,2007,.55855739,11.212002,.6319176
210632,2007,.54360259,8.7039995,.55907106
210635,2007,.5448972,6.8470001,.51606268
210637,2007,.53431129,8.7489996,.55653518
210640,2007,.54118371,10.14,.5939312
210650,2007,.54487383,9.5719995,.58114356
210660,2007,.5719527,9.6000004,.59408057
210663,2007,.53460294,8.3109999,.54631847
210667,2007,.50944936,8.651,.54475439
210670,2007,.51681352,10.457,.58998716
210675,2007,.56271106,9.6329994,.59075588
210680,2007,.54644704,9.1939993,.57230836
210690,2007,.52967495,9.3940001,.57010275
210700,2007,.62737381,8.4829998,.58611512
210710,2007,.52910823,9.6469994,.5759955
210720,2007,.54357588,9.5490007,.57998592
210725,2007,.62560511,9.0970001,.60368085
210730,2007,.5636096,8.6379995,.56522959
210735,2007,.59450138,8.3199997,.56875819
210740,2007,.56666553,9.2609997,.58264989
210745,2007,.50211638,10.035001,.57298201
210750,2007,.60001993,9.8769999,.61515057
210760,2007,.55735528,9.3719997,.58151567
210770,2007,.56256449,8.9429998,.57262808
210780,2007,.59071505,9.0139999,.58624142
210790,2007,.56756663,8.8709993,.57280535
210800,2007,.52958751,10.867,.60677463
210805,2007,.53014106,10.73,.60354972
210810,2007,.52901292,9.604001,.57490599
210820,2007,.557459,8.6549997,.56325918
210825,2007,.51817334,8.3620005,.54152679
210830,2007,.55315018,8.6520004,.56150669
210840,2007,.52495426,9.559,.57203394
210845,2007,.52703232,9.9390001,.58219719
210850,2007,.54624981,9.8010006,.58760726
210860,2007,.54846603,9.7439995,.58715892
210870,2007,.58086431,8.9779997,.58111882
210880,2007,.52287066,9.5509996,.57093209
210890,2007,.61920369,10.771999,.65285838
210900,2007,.59250206,10.692,.63559264
210905,2007,.53449285,8.7729998,.55717742
210910,2007,.58720297,8.9570007,.58319491
210920,2007,.55855602,8.7620001,.56638879
210923,2007,.56752652,8.8780003,.57297111
210927,2007,.48791039,8.9879999,.54380047
210930,2007,.537135,10.784,.6085946
210940,2007,.48820701,8.5500002,.53469092
210945,2007,.57610571,10.191999,.61246318
210950,2007,.56661993,8.0830002,.55233479
210955,2007,.53074074,10.46,.59697735
210960,2007,.54873753,9.6650009,.58525002
210970,2007,.56910855,9.6789999,.59492028
210975,2007,.52396357,9.2279997,.56372476
210980,2007,.57996565,8.4519997,.56674236
210990,2007,.56708026,9.5389996,.59022599
211000,2007,.55811298,9.6090002,.58803582
211003,2007,.52780801,9.9829988,.58363968
211010,2007,.53613055,9.2000008,.56812835
211020,2007,.53490186,9.8509998,.58364958
211023,2007,.56210017,9.5199986,.58748502
211027,2007,.54656196,8.8509998,.56383681
211030,2007,.56287169,8.8700008,.57087433
211040,2007,.50743151,10.332999,.58243549
211050,2007,.55067992,9.1789999,.57371372
211060,2007,.53721178,10.33,.59687465
211065,2007,.51434028,8.9230003,.55275339
211070,2007,.60203326,9.9809999,.61922383
211080,2007,.55991685,8.9680004,.5721848
211085,2007,.59210294,10.06,.61663651
211090,2007,.54263693,8.7649994,.56017667
211100,2007,.49991387,10.441001,.5813328
211102,2007,.58956063,10.547,.62967443
211105,2007,.55244482,9.4029999,.58017302
211107,2007,.55035925,7.6529999,.53630728
211110,2007,.55233091,9.5389996,.58361995
211120,2007,.57648802,10.266001,.6147486
211125,2007,.5455941,9.1169996,.57003045
211130,2007,.60164756,10.068001,.62163079
211140,2007,.50727141,9.1960001,.5560981
211150,2007,.55026603,9.1389999,.57253039
211153,2007,.56828642,10.087,.60567266
211157,2007,.59637725,9.2679996,.59581679
211160,2007,.59458292,9.3280001,.59672529
211163,2007,.54888225,7.7110004,.53718889
211167,2007,.57694101,10.429,.61962146
211170,2007,.52127683,8.1830006,.5386166
211172,2007,.51172996,9.4219999,.56311107
211174,2007,.54244775,8.6569996,.55748349
211176,2007,.58167851,9.8239994,.60480618
211178,2007,.54822242,10.418,.60465968
211180,2007,.55626166,8.7980003,.56638527
211190,2007,.55582154,8.5519991,.56005001
211195,2007,.58746111,8.7399998,.57738429
211200,2007,.55646217,9.5970001,.58697641
211210,2007,.54443926,9.8050003,.58687592
211220,2007,.57634789,9.1240005,.58314925
211223,2007,.54696774,9.4359999,.57862252
211227,2007,.61444092,10.844,.65248948
211230,2007,.53750181,9.0769997,.56570208
211240,2007,.5494504,9.1859999,.57337236
211245,2007,.56568861,7.5610003,.53911507
211250,2007,.5710398,10.065,.60641009
211260,2007,.51304501,9.6690006,.56941295
211270,2007,.54558271,9.8209991,.5878129
211280,2007,.55437362,10.075999,.59861863
211285,2007,.53296834,10.530999,.59990448
211290,2007,.55428416,9.4989996,.58345473
211300,2007,.56484687,9.4580002,.5870682
211400,2007,.55190188,8.882,.56674796
220000,2007,,,
220005,2007,.55944109,10.046,.6002624
220010,2007,.60418397,7.4839997,.54976577
220020,2007,.59700799,9.6089993,.60588318
220025,2007,.58490402,9.3719997,.59365177
220027,2007,.57835943,10.024,.60883862
220030,2007,.54348302,8.4429998,.55271661
220040,2007,.59174025,9.8000002,.60891557
220045,2007,.55020368,9.2969999,.57649964
220050,2007,.53986388,8.8859997,.56201792
220060,2007,.60712993,9.7860003,.615888
220070,2007,.54115683,8.6290007,.55631053
220080,2007,.56780267,8.5820007,.56542969
220090,2007,.57314998,9.0970001,.58106983
220095,2007,.52514827,8.4879999,.546947
220100,2007,.57604039,7.8549995,.54990143
220105,2007,.57818186,8.4770002,.56671417
220110,2007,.53020316,8.6289997,.55211985
220115,2007,.60591161,8.4530001,.57680076
220117,2007,.57144654,8.7950001,.57239258
220120,2007,.60040045,9.4640007,.60324925
220130,2007,.55924726,8.5409994,.56108797
220140,2007,.53825736,9.7440004,.58250493
220150,2007,.65379679,9.7650013,.63810408
220155,2007,.54601109,8.6739998,.5592761
220157,2007,.53323293,9.3540001,.57065463
220160,2007,.55049539,8.5170002,.55715352
220170,2007,.63671315,8.2130003,.5817852
220173,2007,.53999329,8.9110003,.56267697
220177,2007,.52088314,8.2509995,.54000574
220180,2007,.604092,10.271,.62899643
220190,2007,.56851208,8.7649994,.57043314
220191,2007,.56568331,9.3759995,.58526397
220192,2007,.55699337,7.2119994,.52801156
220194,2007,.55687904,8.3699999,.55592948
220196,2007,.5417372,9.8900003,.58779472
220198,2007,.52497339,10.585,.59723026
220200,2007,.57588911,9.3200006,.58824188
220202,2007,.6217109,9.5320005,.61513835
220205,2007,.58898634,8.3479996,.56742233
220207,2007,.5938623,8.8479996,.58295774
220208,2007,.57754147,9.2490005,.58703816
220209,2007,.52583534,11.121,.61129552
220210,2007,.56084394,8.0769997,.55012757
220211,2007,.56209683,7.6750002,.54070979
220213,2007,.61205459,10.105,.62800002
220217,2007,.57034898,8.1009998,.55412322
220220,2007,.6058743,8.7320004,.58463919
220225,2007,.60217249,10.024,.62057686
220230,2007,.5810622,10.282001,.61752146
220240,2007,.57305616,8.4789991,.56479943
220245,2007,.51549816,8.8649998,.55188882
220250,2007,.51780617,10.015,.57976425
220253,2007,.60841084,10.42,.635827
220255,2007,.538908,7.9219999,.53877258
220260,2007,.64690173,9.2849998,.61910439
220265,2007,.60524344,8.007,.56422323
220270,2007,.62056732,7.7389998,.56225806
220271,2007,.62675035,9.1079998,.60451752
220272,2007,.78075999,8.9110003,.66803694
220273,2007,.53901708,8.9420004,.56303769
220275,2007,.60224497,8.9769993,.59008318
220277,2007,.6284678,8.9200001,.59958029
220280,2007,.54942226,9.8370008,.59000361
220285,2007,.56491256,9.3440008,.58408046
220290,2007,.527807,8.6709995,.55218571
220300,2007,.58131999,8.7779999,.57592732
220310,2007,.6277324,7.6420007,.56201345
220320,2007,.55327225,10.414999,.60712922
220323,2007,.5747788,9.1360006,.58280325
220325,2007,.53799844,8.0079994,.54045892
220327,2007,.5198698,8.8479996,.55321121
220330,2007,.58495927,8.8400002,.57907873
220335,2007,.59230065,8.5099993,.57306176
220340,2007,.6464833,8.7689991,.60261363
220342,2007,.67398405,9.151,.6271373
220345,2007,.5730803,10.64,.62363249
220350,2007,.59187555,8.3030005,.56730819
220360,2007,.62357235,8.1900005,.57612228
220370,2007,.59008962,8.223999,.56452632
220375,2007,.54856193,8.4809999,.55554163
220380,2007,.52968037,9.9890003,.58466172
220385,2007,.60120881,8.5100002,.5765478
220390,2007,.60566115,8.9799995,.59161866
220400,2007,.55833209,9.3780003,.58209771
220410,2007,.54568917,9.0669994,.56882697
220415,2007,.56418931,8.6479998,.56571138
220420,2007,.59686637,9.2939997,.59677333
220430,2007,.62373441,8.9779997,.59929037
220435,2007,.49606907,9.2629995,.55300236
220440,2007,.59236473,8.4160004,.57053959
220450,2007,.58699447,9.2600002,.59146398
220455,2007,.49380469,7.7570004,.52018821
220460,2007,.53058076,8.4250002,.54750234
220465,2007,.59607828,8.8939991,.58515507
220470,2007,.54117304,10.256,.59691632
220480,2007,.63078445,10.635,.65486342
220490,2007,.56319416,8.5030003,.5616408
220500,2007,.49706668,9.519001,.55907381
220510,2007,.56117809,9.295001,.58117235
220515,2007,.53946877,7.1510005,.52132547
220520,2007,.57202637,8.7019997,.5701943
220525,2007,.55973458,7.7150002,.54089409
220527,2007,.56447875,9.789999,.59577018
220530,2007,.5788368,9.5170002,.59493876
220535,2007,.52710938,7.5109997,.52557069
220540,2007,.62578124,7.474,.55664206
220545,2007,.55963612,7.277,.53035843
220550,2007,.55723298,9.4029999,.58226645
220551,2007,.62791687,8.3210001,.58157909
220552,2007,.49019557,9.3710003,.55293757
220553,2007,.575966,8.0510006,.55486423
220554,2007,.58686638,8.6440001,.57454884
