ibge,ano,n_families_pbf,value_pbf
210640,2011,2381,3600882
210650,2011,3989.166666666667,5566868
210660,2011,4974.5,7258620
210663,2011,1753.083333333333,2458725
210667,2011,1239.416666666667,1856008
210670,2011,3470.333333333333,5064834
210675,2011,3147.5,4289052
210680,2011,2305.666666666667,3181003
210690,2011,5007.5,7685432
210700,2011,1633.166666666667,2441600
210710,2011,2859.166666666667,4295907
210720,2011,1617.833333333333,2588906
210725,2011,740.25,1101743
210730,2011,798.75,1117061
210735,2011,2613.583333333333,3929441
210740,2011,3129.833333333333,4328065
210745,2011,2264.25,3157755
210750,2011,13348.75,18366571
210760,2011,3528.75,4864395
210770,2011,3316.5,4692960
210780,2011,6268.5,8914460
210790,2011,3113.333333333333,4449385
210800,2011,2981.833333333333,4220265
210805,2011,2278.666666666667,3761195
210810,2011,2990.666666666667,4474807
210820,2011,5663.583333333333,7775884
210825,2011,4128.5,6162476
210830,2011,6229.333333333333,9319798
210840,2011,2565.666666666667,3399439
210845,2011,3725.666666666667,5338978
210850,2011,3858.916666666667,5668236
210860,2011,11279.91666666667,16040655
210870,2011,3852.5,5706593
210880,2011,2828.333333333333,4096651
210890,2011,3577.416666666667,4836834
210900,2011,2500.833333333333,3250763
210905,2011,1253.583333333333,1749491
210910,2011,6175.25,8099796
210920,2011,2033.5,3130813
210923,2011,976.25,1423085
210927,2011,2947.083333333333,4556909
210930,2011,1688.083333333333,2603069
210940,2011,2073.25,3217462
210945,2011,4433.666666666667,6549054
210950,2011,3236.083333333333,4633521
210955,2011,969.5833333333334,1360842
210960,2011,5843.75,8338983
210970,2011,846.3333333333334,1319425
210975,2011,1047.416666666667,1579379
210980,2011,5744.083333333333,7885681
210990,2011,9751.5,14640494
211000,2011,10733.91666666667,16138069
211003,2011,2986.5,4279073
211010,2011,4656.5,6997635
211020,2011,5425.666666666667,7833373
211023,2011,1705.333333333333,2480699
211027,2011,1968.75,3143278
211030,2011,2585.333333333333,3663839
211040,2011,2971.333333333333,4465210
211050,2011,6439.416666666667,8767335
211060,2011,4075.5,6047200
211065,2011,1014.75,1462814
211070,2011,5849.833333333333,8359935
211080,2011,809.9166666666666,1174292
211085,2011,1304.75,1894840
211090,2011,2380.166666666667,3221345
211100,2011,3770.333333333333,5243237
211102,2011,1949.916666666667,3176681
211105,2011,1610.5,2249232
211107,2011,3120.166666666667,4444094
211110,2011,3784.75,5210149
211120,2011,18399.66666666667,25877438
211125,2011,1350.666666666667,1965829
211130,2011,77728.58333333333,103623015
211140,2011,3980.583333333333,5731967
211150,2011,6558.916666666667,9495618
211153,2011,1912,2813500
211157,2011,653.6666666666666,957823
211160,2011,2302.75,3496393
211163,2011,838.9166666666666,1258194
211167,2011,917,1327041
211170,2011,3887.666666666667,5337494
211172,2011,1451.083333333333,2090669
211174,2011,1657.916666666667,2383081
211176,2011,3403.916666666667,5073280
211178,2011,1972.75,2791649
211180,2011,2748.583333333333,4132568
211190,2011,1886.833333333333,2727611
211195,2011,763.3333333333334,1142705
211200,2011,991.6666666666666,1523399
211210,2011,5079.583333333333,7478657
211220,2011,19963.41666666667,27130496
211223,2011,3101.833333333333,4275968
211227,2011,986.5,1504256
211230,2011,6620.75,9229326
211240,2011,6063.75,9161758
211245,2011,3727.5,5483158
211250,2011,7433.5,11386765
211260,2011,3628.416666666667,5840165
211270,2011,7355.583333333333,11222969
211280,2011,8421.916666666666,12383984
211285,2011,1163.083333333333,1715913
211290,2011,5270.666666666667,7519906
211300,2011,4885.5,6751954
211400,2011,6985.333333333333,9955998
220005,2011,1268.333333333333,1636712
220010,2011,800.25,1127340
220020,2011,2136.333333333333,2933324
220025,2011,1403.916666666667,1715582
220027,2011,819.75,1090577
220030,2011,2490.666666666667,3212264
220040,2011,5133.083333333333,6912270
220045,2011,870,1255564
220050,2011,3035.916666666667,3978840
220060,2011,1134.25,1456922
220070,2011,1605,2127461
220080,2011,405.6666666666667,555216
220090,2011,1057,1408991
220095,2011,418.5833333333333,538174
220100,2011,853,1188671
220105,2011,1429.666666666667,1964437
220110,2011,2096.333333333333,2779207
220115,2011,1464.416666666667,2164108
220117,2011,803.25,1013629
220120,2011,7598.666666666667,10586233
220130,2011,562.6666666666666,809954
220140,2011,1112.25,1507600
220150,2011,4714.833333333333,6371030
220155,2011,674.25,870662
220157,2011,609.4166666666666,772899
220160,2011,1734.25,2358277
220170,2011,875,1178374
220173,2011,1348.75,1801567
220177,2011,1088.166666666667,1484244
220180,2011,732.1666666666666,900863
220190,2011,2595.25,3736671
220191,2011,927.0833333333334,1323923
220192,2011,1075.833333333333,1448340
220194,2011,1221.083333333333,1576128
220196,2011,1380.666666666667,1803834
220198,2011,876.5833333333334,1154510
220200,2011,3187.083333333333,4517819
220202,2011,1250.083333333333,1735771
220205,2011,1752.416666666667,2295467
220207,2011,549.4166666666666,705647
220208,2011,999.8333333333334,1375253
220209,2011,1050.75,1409326
220210,2011,1126.666666666667,1437020
220211,2011,975.6666666666666,1279187
220213,2011,1114.75,1441682
220217,2011,1260.083333333333,1788173
220220,2011,6657.416666666667,8563106
220225,2011,668.6666666666666,927269
220230,2011,3589.333333333333,4839972
220240,2011,2010.166666666667,2709547
220245,2011,900.4166666666666,1170925
220250,2011,1791.416666666667,2430127
220253,2011,1011.166666666667,1394827
220255,2011,870.1666666666666,1223141
220260,2011,3357.5,4612881
220265,2011,922.1666666666666,1335572
220270,2011,4519.666666666667,6324523
220271,2011,848,1137561
220272,2011,1184.5,1559902
220273,2011,696.8333333333334,921209
220275,2011,903.75,1255669
220277,2011,1529.083333333333,1995911
220280,2011,996,1312904
220285,2011,934.6666666666666,1207315
220290,2011,3856.583333333333,5585900
220300,2011,1286,1806492
220310,2011,1295.083333333333,1826239
220320,2011,1910.583333333333,2596153
220323,2011,916.75,1336823
220325,2011,707.6666666666666,967214
220327,2011,890.5833333333334,1299845
220330,2011,2328.666666666667,3121909
220335,2011,1197.333333333333,1534274
220340,2011,1024.333333333333,1296320
220342,2011,779.0833333333334,1087378
220345,2011,1908.416666666667,2455915
220350,2011,2648.416666666667,3331557
220360,2011,657,881324
220370,2011,5592.666666666667,7894147
220375,2011,975.4166666666666,1321859
220380,2011,802.25,1057007
220385,2011,480.5833333333333,591789
220390,2011,6441.75,8642933
220400,2011,1047.75,1354489
220410,2011,932.4166666666666,1211388
220415,2011,420.0833333333333,567036
220420,2011,1452.416666666667,1818045
220430,2011,1396.5,1872808
220435,2011,963,1299726
220440,2011,1657.333333333333,2488755
220450,2011,1307.25,1746057
220455,2011,977.25,1363777
220460,2011,644.5,837481
220465,2011,1239.75,1742556
220470,2011,2652.333333333333,3577081
220480,2011,1666.333333333333,2205138
220490,2011,1572.5,2085502
220500,2011,2208.75,2687316
220510,2011,1847.666666666667,2419491
220515,2011,1145.666666666667,1429267
220520,2011,3129.583333333333,4224113
220525,2011,863.9166666666666,1097586
220527,2011,865.8333333333334,1154185
220530,2011,745.8333333333334,972850
220535,2011,598,779100
220540,2011,2326.5,3233452
220545,2011,1042.5,1427358
220550,2011,5654.083333333333,7612145
220551,2011,935.5,1313169
220552,2011,911.9166666666666,1270303
220553,2011,959.75,1272145
220554,2011,466,603970
220555,2011,1505.75,2125658
220556,2011,909.5,1196933
220557,2011,1124.583333333333,1556635
220558,2011,659.1666666666666,875850
220559,2011,1038.583333333333,1358402
220560,2011,1013.666666666667,1343004
220570,2011,4824.416666666667,6726525
220580,2011,4162.75,5688011
220585,2011,1207,1727160
220590,2011,852.6666666666666,1164785
220595,2011,1531.666666666667,2063736
220600,2011,665.1666666666666,903035
220605,2011,1293.5,1701643
220610,2011,1920,2627540
220620,2011,5564.833333333333,8145309
220630,2011,187.25,252201
220635,2011,1072.5,1512105
220640,2011,1823.5,2413076
220650,2011,1477.833333333333,1922018
220660,2011,1797.25,2638134
220665,2011,849.3333333333334,1163346
220667,2011,1240.25,1755651
220669,2011,1372.916666666667,1928403
220670,2011,1231.333333333333,1492055
220672,2011,537,649756
220675,2011,794.3333333333334,1035825
220680,2011,1478.583333333333,2139186
220690,2011,1237.833333333333,1605839
220695,2011,574.4166666666666,745796
220700,2011,5841.666666666667,7813797
220710,2011,482.75,650144
220720,2011,1472,1877065
220730,2011,806.5833333333334,1059810
220735,2011,609.5,759499
220740,2011,788.8333333333334,1165908
220750,2011,2530.75,3480675
220755,2011,887.9166666666666,1132593
220760,2011,1792.166666666667,2629241
220770,2011,11605.41666666667,15044597
220775,2011,726.75,1028821
220777,2011,1248.833333333333,1578802
220779,2011,562.75,762858
220780,2011,3707.166666666667,4906344
220785,2011,892.9166666666666,1143665
220790,2011,6221.083333333333,8865183
220793,2011,460,607012
220795,2011,908.1666666666666,1235400
220800,2011,9307.75,11922298
220810,2011,2022.666666666667,2638113
220820,2011,3304.333333333333,4433801
220830,2011,4565,6039253
220840,2011,8322.75,10899759
220850,2011,1932.25,2844556
220855,2011,376.9166666666667,502901
220860,2011,559,782427
220865,2011,1681.833333333333,2180051
220870,2011,1436.916666666667,2127217
220880,2011,3180.25,4160597
220885,2011,973.4166666666666,1371082
220887,2011,756.5,1011312
220890,2011,934,1385933
220900,2011,1183.5,1546607
220910,2011,1084.416666666667,1404298
220915,2011,568.8333333333334,762126
220920,2011,844,1272175
220930,2011,892.8333333333334,1275170
220935,2011,788.1666666666666,988429
220937,2011,1017.083333333333,1315992
220940,2011,977.75,1304131
220945,2011,315.6666666666667,460660
220950,2011,700.6666666666666,871239
220955,2011,915,1199960
220960,2011,459.3333333333333,588627
220965,2011,988.6666666666666,1329483
220970,2011,1160,1546571
220975,2011,379.1666666666667,539161
220980,2011,771.75,1060556
220985,2011,868.4166666666666,1156561
220987,2011,933.6666666666666,1360889
220990,2011,1302,1701960
220995,2011,856.4166666666666,1156930
220997,2011,1399.583333333333,1939672
221000,2011,2863.333333333333,3848745
221005,2011,917.75,1238598
221010,2011,752,991214
221020,2011,1278.416666666667,1664123
221030,2011,1139.666666666667,1451898
221035,2011,1010.333333333333,1280321
221037,2011,539.9166666666666,698991
221038,2011,351,464927
221039,2011,541.25,709051
221040,2011,3315.333333333333,4425621
221050,2011,2103.583333333333,3011083
221060,2011,5199.75,6817192
221062,2011,915.5,1273583
221063,2011,685.3333333333334,925785
221065,2011,1860,2423099
221070,2011,2619.666666666667,3759618
221080,2011,1941.666666666667,2571746
221090,2011,927.5,1231619
221093,2011,1093.25,1386904
221095,2011,571.8333333333334,774201
221097,2011,522.3333333333334,656136
221100,2011,66296.5,86707365
221110,2011,6755.083333333333,9690709
221120,2011,2115.75,2895798
221130,2011,2825,3581140
221135,2011,966.9166666666666,1314568
221140,2011,802,997030
221150,2011,671.25,850786
221160,2011,646.6666666666666,780776
221170,2011,877.8333333333334,1153172
230010,2011,1684.333333333333,2230358
230015,2011,2105,2825427
230020,2011,8778.083333333334,12515789
230030,2011,8271,10584555
230040,2011,2832.833333333333,3807253
230050,2011,1581.166666666667,2088633
230060,2011,1196.583333333333,1611375
230070,2011,2751,3550713
230075,2011,6088.666666666667,8723462
230080,2011,1196.666666666667,1596826
230090,2011,1925.333333333333,2629327
230100,2011,8339.166666666666,10253146
230110,2011,8736.5,11582116
230120,2011,3977.166666666667,5281392
230125,2011,1927.25,2515708
230130,2011,3878.416666666667,5493624
230140,2011,1808.25,2589242
230150,2011,995.25,1358524
230160,2011,4121.25,5580727
230170,2011,4078.75,5365340
230180,2011,1045.583333333333,1340708
230185,2011,2604.833333333333,3671149
230190,2011,7959.166666666667,10706181
230195,2011,2858.083333333333,3930550
230200,2011,3354.416666666667,4430441
230205,2011,2368.166666666667,3379341
230210,2011,4795.25,6647758
230220,2011,8107.916666666667,10337505
230230,2011,4428.166666666667,6086376
230240,2011,8979.25,12213987
230250,2011,6633.166666666667,8816642
230260,2011,8629.5,11568067
230270,2011,4560.5,6117624
230280,2011,12189.91666666667,16742971
230290,2011,2616.166666666667,3675593
230300,2011,2755,3785338
230310,2011,3271.5,4364826
230320,2011,4466.083333333333,6359456
230330,2011,3262.5,4213952
230340,2011,2193.5,3100382
230350,2011,9069.25,11969073
230360,2011,2045.833333333333,2696938
230365,2011,1643.25,2240116
230370,2011,28700.33333333333,38538752
230380,2011,3982,5288979
230390,2011,2150.166666666667,2981280
230393,2011,2161.083333333333,3066569
230395,2011,2888.916666666667,3823966
230400,2011,3578.416666666667,4966712
230410,2011,10878.5,14204909
230420,2011,15259.83333333333,20430239
230423,2011,2678.416666666667,3782775
230425,2011,3608.833333333333,4972536
230426,2011,1674.333333333333,2118914
230427,2011,993.1666666666666,1292315
230428,2011,5047.5,6523718
230430,2011,3271.583333333333,4460281
230435,2011,2637.25,3422845
230440,2011,194894.25,243195776
230445,2011,2214.166666666667,2947945
230450,2011,1965.083333333333,2748120
230460,2011,886.3333333333334,1283175
230465,2011,2448.75,3306120
230470,2011,6982.666666666667,10291880
230480,2011,872.0833333333334,1205014
230490,2011,1604.166666666667,2088827
230495,2011,3655.5,4943295
230500,2011,6454.25,9352020
230510,2011,656.1666666666666,928397
230520,2011,3097,4216018
230523,2011,5973.416666666667,7260470
230526,2011,2177.166666666667,3042939
230530,2011,3414,4830108
230533,2011,1956.583333333333,2517334
230535,2011,2877.666666666667,3643147
230540,2011,11123.25,15108017
230550,2011,11788.08333333333,14690913
230560,2011,4434.666666666667,5626778
230565,2011,2205.083333333333,2789970
230570,2011,2007.833333333333,2597578
230580,2011,6619.083333333333,9206859
230590,2011,6621.166666666667,9205128
230600,2011,2126.583333333333,2784677
230610,2011,3343.416666666667,4906809
230620,2011,1184.5,1509366
230625,2011,3873.333333333333,4939867
230630,2011,6850.5,9367312
230640,2011,16625.33333333333,23548527
230650,2011,3147.75,4404497
230655,2011,5295.333333333333,8099438
230660,2011,3353.666666666667,4843032
230670,2011,3333.916666666667,4319987
230680,2011,1766.916666666667,2309115
230690,2011,5053.833333333333,6631318
230700,2011,5264.666666666667,6710288
230710,2011,4209.583333333333,5919267
230720,2011,1168,1528467
230725,2011,2369.833333333333,3192301
230730,2011,29188.83333333333,38469844
230740,2011,3982.833333333333,5317830
230750,2011,5026.666666666667,6476511
230760,2011,6062.666666666667,7975477
230763,2011,2910.5,4028478
230765,2011,22021.83333333333,27669162
230770,2011,15254.33333333333,20162932
230780,2011,3564.5,5468121
230790,2011,1581.083333333333,2319280
230800,2011,5026.5,6802551
230810,2011,7865.666666666667,10823026
230820,2011,1925.333333333333,2598673
230830,2011,4766.5,6500691
230835,2011,2352,2967624
230837,2011,1903.833333333333,2762073
230840,2011,5772.833333333333,7993293
230850,2011,7880.5,10509109
230860,2011,3225.416666666667,4346758
230870,2011,10749.33333333333,13999796
230880,2011,1338.833333333333,1831136
230890,2011,3090.916666666667,4459813
230900,2011,2000,2779186
230910,2011,1830.75,2541483
230920,2011,2398.416666666667,3329522
230930,2011,4827,6355294
230940,2011,5110.75,6734298
230945,2011,3671.916666666667,4851820
230950,2011,3477.166666666667,4435661
230960,2011,6701.166666666667,9170391
230970,2011,7115.75,9085290
230980,2011,1701.75,2344038
230990,2011,916.1666666666666,1221415
231000,2011,1473.833333333333,1884186
231010,2011,1554.333333333333,2139277
231020,2011,4876.25,6559548
231025,2011,4402.5,6144930
231030,2011,4897.5,6591129
231040,2011,1798.5,2549487
231050,2011,7164.083333333333,9543049
231060,2011,1394.666666666667,1891815
231070,2011,5328.166666666667,7325045
231080,2011,2594.083333333333,3515738
231085,2011,2385.916666666667,3078869
231090,2011,2764.25,3514449
231095,2011,1367.166666666667,1851012
231100,2011,1909.666666666667,2693022
231110,2011,2600.25,3504334
231120,2011,1582.333333333333,2127656
231123,2011,1246.416666666667,1638460
231126,2011,3969.416666666667,5171425
231130,2011,10995.33333333333,15201562
231135,2011,2725.833333333333,3452967
231140,2011,11017.41666666667,14609057
231150,2011,2982.666666666667,3980828
231160,2011,3853,5240546
231170,2011,3087.5,4172408
231180,2011,7791.5,9894381
231190,2011,3032.416666666667,4001053
231195,2011,3053.166666666667,4364138
231200,2011,4763.833333333333,6923325
231210,2011,2991.5,4323516
231220,2011,7533.166666666667,10083010
231230,2011,5994,8556463
231240,2011,6594.833333333333,9047526
231250,2011,1122.5,1357735
231260,2011,1940,2516773
231270,2011,4230.666666666667,5505840
231280,2011,1128.916666666667,1607058
231290,2011,18135.66666666667,23631973
231300,2011,2569.75,3291191
231310,2011,4436.916666666667,5607584
231320,2011,4561.833333333333,6042487
231325,2011,1980.583333333333,2563085
231330,2011,7979.333333333333,10819054
231335,2011,2592.333333333333,3741340
231340,2011,10627.75,15079439
231350,2011,8266,12008498
231355,2011,2344.416666666667,3243590
231360,2011,2733.833333333333,4185559
231370,2011,1326.5,1797394
231375,2011,2680.166666666667,3760858
231380,2011,3096.583333333333,4325223
231390,2011,2259.333333333333,3001300
231395,2011,2630.333333333333,3640656
231400,2011,6208.666666666667,8168873
231410,2011,9157.583333333334,13605734
240010,2011,1272.5,1548600
240020,2011,6062.083333333333,7846333
240030,2011,1690.333333333333,2208597
240040,2011,485.5833333333333,616156
240050,2011,2092.75,2607016
240060,2011,777.75,984026
240070,2011,1314.416666666667,1699373
240080,2011,1596,2067947
240090,2011,1202.5,1514941
240100,2011,5075.75,6249823
240110,2011,2716.25,3676252
240120,2011,1678.166666666667,2246729
240130,2011,1437.916666666667,1865244
240140,2011,1022,1366413
240145,2011,3700.75,5062224
240150,2011,619.0833333333334,812017
240160,2011,820.75,1168586
240165,2011,465.5833333333333,653181
240170,2011,1305.583333333333,1802602
240180,2011,1504.5,2088857
240185,2011,928.8333333333334,1271626
240190,2011,476.4166666666667,608732
240200,2011,7041.416666666667,9058110
240210,2011,1648.333333333333,2116285
240220,2011,4472.5,6462181
240230,2011,3274.916666666667,4228955
240240,2011,689.9166666666666,757851
240250,2011,1594.583333333333,2057364
240260,2011,9123,12775228
240270,2011,1505.166666666667,2015397
240280,2011,922.9166666666666,1173862
240290,2011,757.3333333333334,1053520
240300,2011,1058.666666666667,1302646
240310,2011,5088.75,6603916
240320,2011,1036.083333333333,1390647
240325,2011,13085.91666666667,16304319
240330,2011,819.6666666666666,1065078
240340,2011,1004.083333333333,1299139
240350,2011,1241.083333333333,1671326
240360,2011,2772.083333333333,3757247
240370,2011,868.5833333333334,1084637
240375,2011,472.6666666666667,592198
240380,2011,1258.25,1587710
240390,2011,442.5,549119
240400,2011,727.8333333333334,924470
240410,2011,271.5833333333333,362065
240420,2011,2720,3802899
240430,2011,1965.416666666667,2508762
240440,2011,1400.833333333333,1706103
240450,2011,1505.166666666667,1928627
240460,2011,1992.75,2664740
240470,2011,1957.916666666667,2576104
240480,2011,169.5833333333333,221042
240485,2011,1047.416666666667,1389321
240490,2011,930.75,1175566
240500,2011,1123.916666666667,1495926
240510,2011,957.9166666666666,1319259
240520,2011,810.4166666666666,1078722
240530,2011,1353.083333333333,1793095
240540,2011,1135.833333333333,1534720
240550,2011,425.3333333333333,567538
240560,2011,1943.083333333333,2530505
240570,2011,1558.25,1863727
240580,2011,4355.416666666667,6067129
240590,2011,502.8333333333333,646924
240600,2011,936.75,1180512
240610,2011,2759.166666666667,3414918
240615,2011,566.4166666666666,742481
240620,2011,916.75,1291299
240630,2011,1185.416666666667,1658257
240640,2011,386.0833333333333,520399
240650,2011,2242.833333333333,3067260
240660,2011,1189.083333333333,1698834
240670,2011,1498.75,1947482
240680,2011,699.5833333333334,927728
240690,2011,523.4166666666666,653998
240700,2011,1614,2150370
240710,2011,8607.833333333334,11489995
240720,2011,2971.833333333333,3550820
240725,2011,499.3333333333333,636019
240730,2011,1349.083333333333,1767677
240740,2011,1096.25,1393054
240750,2011,1233.75,1759946
240760,2011,644.9166666666666,848891
240770,2011,1895.583333333333,2585433
240780,2011,2671.833333333333,3599157
240790,2011,450.0833333333333,641144
240800,2011,17613.16666666667,22594411
240810,2011,47982.33333333334,60512488
240820,2011,3051.416666666667,4204126
240830,2011,5544.5,7627235
240840,2011,663.8333333333334,815326
240850,2011,518,657439
240860,2011,736.6666666666666,964641
240870,2011,603.5833333333334,767916
240880,2011,715,1024229
240890,2011,2748.583333333333,3531374
240895,2011,1547.333333333333,2301455
240910,2011,1554.25,2048121
240920,2011,458.6666666666667,629041
240930,2011,1953.416666666667,2454213
240933,2011,731.25,1004597
240940,2011,3222.833333333333,4137883
240950,2011,615.5833333333334,820991
240960,2011,456.0833333333333,605380
240970,2011,1094.833333333333,1473158
240980,2011,2000.25,2796193
240990,2011,1750.916666666667,2246514
241000,2011,529,686823
241010,2011,1761.75,2425912
241020,2011,1135.416666666667,1433105
241025,2011,888.8333333333334,1233144
241030,2011,1389,1997346
241040,2011,1268.416666666667,1838313
241050,2011,788.25,989081
241060,2011,500.1666666666667,650048
241070,2011,510,636519
241080,2011,708,919890
241090,2011,1116.166666666667,1546333
241100,2011,721.1666666666666,933377
241105,2011,508.25,685802
241110,2011,521.25,698325
241120,2011,5010.083333333333,6742159
241140,2011,1968.5,2352356
241142,2011,346.25,439226
241150,2011,3456.833333333333,4700758
241160,2011,550,732233
241170,2011,612.1666666666666,850699
241180,2011,624.25,733934
241190,2011,576.25,712530
241200,2011,8941.5,11263052
241210,2011,756.0833333333334,931190
241220,2011,4615.666666666667,6214476
241230,2011,1886.333333333333,2594558
241240,2011,443.0833333333333,560750
241250,2011,3454.083333333333,4830231
241255,2011,1308.5,1823313
241260,2011,2171,2849728
241270,2011,947,1290663
241280,2011,1346.5,1661624
241290,2011,1791.333333333333,2299064
241300,2011,880,1126832
241310,2011,966.5833333333334,1324871
241320,2011,473.5833333333333,649315
241330,2011,883.8333333333334,1185834
241335,2011,1444.666666666667,1984464
241340,2011,1058.75,1332990
241350,2011,1215.166666666667,1669459
241355,2011,761.3333333333334,994089
241360,2011,1088.833333333333,1339369
241370,2011,861.6666666666666,1124605
241380,2011,308.25,391174
241390,2011,1708.416666666667,2345050
241400,2011,2170.75,2991205
241410,2011,1709.583333333333,2168077
241415,2011,886.25,1167916
241420,2011,966.5833333333334,1325103
241430,2011,262.75,327067
241440,2011,4241.416666666667,5842093
241445,2011,610.5,822608
241450,2011,1770,2220402
241460,2011,1970.083333333333,2493430
241470,2011,855.75,1090885
241475,2011,644.3333333333334,885591
241480,2011,1390.916666666667,1995066
241490,2011,298,382521
241500,2011,382.1666666666667,584563
250010,2011,1454.25,2070215
250020,2011,1057.583333333333,1348208
250030,2011,4167.666666666667,5716013
250040,2011,2501.916666666667,3478586
250050,2011,1998.166666666667,2758225
250053,2011,794.6666666666666,1009070
250057,2011,468.5,638428
250060,2011,2744.583333333333,3934483
250070,2011,2934.083333333333,3705795
250073,2011,373.1666666666667,470784
250077,2011,1184.916666666667,1535813
250080,2011,2726.083333333333,3531073
250090,2011,1905.75,2471957
250100,2011,2650.833333333333,3740810
250110,2011,3458.25,4570346
250115,2011,380,492540
250120,2011,876.4166666666666,1182126
250130,2011,3108.666666666667,4251128
250135,2011,515.6666666666666,719907
250140,2011,1267.833333333333,1770255
250150,2011,3267.333333333333,4445589
250153,2011,652.25,872047
250157,2011,959.3333333333334,1326893
250160,2011,2174.166666666667,2908057
250170,2011,980.0833333333334,1275083
250180,2011,10189.75,13843645
250190,2011,2592.416666666667,3297849
250200,2011,1253.666666666667,1657474
250205,2011,571,800155
250210,2011,1003.333333333333,1345727
250215,2011,728.8333333333334,945970
250220,2011,407.75,544079
250230,2011,1016.75,1237444
250240,2011,1436.75,2039286
250250,2011,2361.166666666667,3122987
250260,2011,1122.083333333333,1530783
250270,2011,755.3333333333334,1015649
250280,2011,2074.333333333333,2703762
250290,2011,1069.583333333333,1413644
250300,2011,2704.666666666667,3913178
250310,2011,701.75,910917
250320,2011,4590.083333333333,6210858
250330,2011,1195.416666666667,1620466
250340,2011,630.5,822330
250350,2011,2779.25,3825171
250355,2011,1179.833333333333,1695346
250360,2011,1119.583333333333,1494481
250370,2011,8192.416666666666,10701505
250375,2011,551.4166666666666,751795
250380,2011,927.5,1181517
250390,2011,1115.416666666667,1431190
250400,2011,33932.5,42869615
250403,2011,791.5,1148100
250407,2011,611.3333333333334,811032
250410,2011,382.0833333333333,507053
250415,2011,1054.5,1461536
250420,2011,804.75,1072097
250430,2011,4312.916666666667,5541846
250435,2011,674.8333333333334,896991
250440,2011,2884.5,3772000
250450,2011,1272.666666666667,1649280
250460,2011,2829,4057253
250470,2011,809.9166666666666,1054044
250480,2011,2452.833333333333,3289656
250485,2011,291.4166666666667,359768
250490,2011,2343.5,3297092
250500,2011,1037.166666666667,1430686
250510,2011,3176.833333333333,4163422
250520,2011,1154.5,1549219
250523,2011,1054.25,1435142
250527,2011,835,1150564
250530,2011,419.75,574011
250535,2011,698.4166666666666,974787
250540,2011,1404.083333333333,1924979
250550,2011,571.75,745387
250560,2011,1055.333333333333,1397568
250570,2011,1614.416666666667,2287960
250580,2011,603.1666666666666,800372
250590,2011,557.3333333333334,770765
250600,2011,3903.333333333333,5346013
250610,2011,2049.25,2691217
250620,2011,404.5833333333333,518591
250625,2011,1201.666666666667,1695491
250630,2011,5997.416666666667,7626385
250640,2011,2104,2794839
250650,2011,422.1666666666667,518160
250660,2011,1058.083333333333,1361734
250670,2011,1570.5,2274636
250680,2011,2733.75,3678509
250690,2011,3802.416666666667,4800573
250700,2011,3239.25,4274635
250710,2011,2235,3115068
250720,2011,1518.75,2111019
250730,2011,2113.25,2914513
250740,2011,1256.416666666667,1635779
250750,2011,58068.83333333334,76462680
250760,2011,1203.166666666667,1623188
250770,2011,2227.833333333333,3102662
250780,2011,1071.666666666667,1417951
250790,2011,1595.416666666667,2193668
250800,2011,1642.166666666667,2192039
250810,2011,914.6666666666666,1192963
250820,2011,1188.583333333333,1655803
250830,2011,3670.75,5068483
250840,2011,513.4166666666666,705363
250850,2011,1134.833333333333,1565923
250855,2011,548.6666666666666,716859
250860,2011,1633.666666666667,2242758
250870,2011,647.0833333333334,850918
250880,2011,790.8333333333334,1039585
250890,2011,5590.666666666667,7408456
250900,2011,1880.166666666667,2593382
250905,2011,1403.166666666667,1909879
250910,2011,3162,4093144
250915,2011,1040.416666666667,1297420
250920,2011,1829.833333333333,2496001
250930,2011,1009.916666666667,1371939
250933,2011,595.0833333333334,830872
250937,2011,453.8333333333333,582109
250939,2011,955.4166666666666,1345024
250940,2011,2101.833333333333,2842925
250950,2011,651.8333333333334,911210
250960,2011,723.75,1014942
250970,2011,4565.75,5804795
250980,2011,1581.833333333333,2109911
250990,2011,1316.083333333333,1868662
251000,2011,1372.083333333333,1798796
251010,2011,1489.666666666667,2015804
251020,2011,1035.833333333333,1418486
251030,2011,651.9166666666666,848322
251040,2011,1201.166666666667,1597008
251050,2011,543.4166666666666,721803
251060,2011,350.8333333333333,418886
251065,2011,251.0833333333333,325902
251070,2011,398.5,521148
251080,2011,11807.16666666667,15581756
251090,2011,1791,2338799
251100,2011,546.75,757461
251110,2011,1172.833333333333,1502097
251120,2011,3626.833333333333,4979873
251130,2011,2578.916666666667,3307975
251140,2011,2815.666666666667,3776671
251150,2011,1783.666666666667,2362930
251160,2011,1061.5,1515523
251170,2011,838.5833333333334,1173384
251180,2011,1556.333333333333,2070138
251190,2011,2644.5,3753854
251200,2011,2492.333333333333,3507275
251203,2011,709.5833333333334,962022
251207,2011,664.4166666666666,891134
251210,2011,4759.75,6095773
251220,2011,607,766021
251230,2011,2849.833333333333,3990868
251240,2011,1844.083333333333,2589580
251250,2011,5901.916666666667,7949970
251260,2011,240.5833333333333,336651
251270,2011,2470.083333333333,3467609
251272,2011,782.25,1068703
251274,2011,484,641492
251275,2011,645.9166666666666,852339
251276,2011,620.3333333333334,832220
251278,2011,237.0833333333333,342896
251280,2011,1497.666666666667,1951529
251290,2011,3547.583333333333,4440472
251300,2011,509,702958
251310,2011,2065.416666666667,2668179
251315,2011,1017.166666666667,1433618
